condition,scope,contract,ranking,target_coverage,accepted_count,total_count,realized_coverage,selective_risk,accepted_source_mse,catastrophic_failure_rate,hallucination_rate,source_confusion_rate,mean_flux_error,mean_color_error,mean_centroid_error,accepted_query_composition,rejected_query_composition
R0,all,strict,model,0.95,1900,2000,0.95,1.0,1992617.6200280855,0.4336842105263158,0.004736842105263158,0.015789473684210527,2.8883188004767133,inf,4.492605103429052,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 291, ""VALID_SOURCE"": 856}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 9, ""VALID_SOURCE"": 44}"
R0,all,strict,model,0.9,1800,2000,0.9,1.0,2108001.326635079,0.4305555555555556,0.005,0.016666666666666666,2.819540491104999,inf,4.482361423082385,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 354, ""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 803}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 46, ""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 97}"
R0,all,strict,model,0.8,1600,2000,0.8,1.0,1218722.1870026486,0.426875,0.005,0.015625,2.775841524632693,inf,4.44314780946586,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 321, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 709}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 79, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 191}"
R0,all,strict,model,0.7,1400,2000,0.7,1.0,115845.08838292789,0.4278571428571429,0.004285714285714286,0.015714285714285715,2.698961388997813,inf,4.503064149816608,"{""AMBIGUOUS_SOURCE"": 293, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 220, ""VALID_SOURCE"": 605}","{""AMBIGUOUS_SOURCE"": 107, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 80, ""VALID_SOURCE"": 295}"
R0,all,strict,model,0.5,1000,2000,0.5,1.0,100744.56543277537,0.452,0.003,0.012,2.9919387654400484,inf,4.592425241697029,"{""AMBIGUOUS_SOURCE"": 208, ""NULL_SOURCE"": 190, ""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 439}","{""AMBIGUOUS_SOURCE"": 192, ""NULL_SOURCE"": 210, ""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 461}"
R0,all,strict,oracle,1.0,2000,2000,1.0,1.0,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,strict,oracle,0.95,1900,2000,0.95,1.0,1992617.6200280855,0.4336842105263158,0.004736842105263158,0.015789473684210527,2.8883188004767133,inf,4.492605103429052,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 291, ""VALID_SOURCE"": 856}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 9, ""VALID_SOURCE"": 44}"
R0,all,strict,oracle,0.9,1800,2000,0.9,1.0,2108001.326635079,0.4305555555555556,0.005,0.016666666666666666,2.819540491104999,inf,4.482361423082385,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 354, ""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 803}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 46, ""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 97}"
R0,all,strict,oracle,0.8,1600,2000,0.8,1.0,1218722.1870026486,0.426875,0.005,0.015625,2.775841524632693,inf,4.44314780946586,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 321, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 709}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 79, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 191}"
R0,all,strict,oracle,0.7,1400,2000,0.7,1.0,115845.08838292789,0.4278571428571429,0.004285714285714286,0.015714285714285715,2.698961388997813,inf,4.503064149816608,"{""AMBIGUOUS_SOURCE"": 293, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 220, ""VALID_SOURCE"": 605}","{""AMBIGUOUS_SOURCE"": 107, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 80, ""VALID_SOURCE"": 295}"
R0,all,strict,oracle,0.5,1000,2000,0.5,1.0,100744.56543277537,0.452,0.003,0.012,2.9919387654400484,inf,4.592425241697029,"{""AMBIGUOUS_SOURCE"": 208, ""NULL_SOURCE"": 190, ""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 439}","{""AMBIGUOUS_SOURCE"": 192, ""NULL_SOURCE"": 210, ""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 461}"
R0,all,strict,random,1.0,2000,2000,1.0,1.0,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.441662917323809,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,strict,random,0.95,1900,2000,0.95,1.0,1980990.0629469764,0.43157894736842106,0.004736842105263158,0.015263157894736841,2.740503902120172,inf,4.443560195967733,"{""AMBIGUOUS_SOURCE"": 373, ""NULL_SOURCE"": 384, ""PERTURBED_VALID"": 282, ""VALID_SOURCE"": 861}","{""AMBIGUOUS_SOURCE"": 27, ""NULL_SOURCE"": 16, ""PERTURBED_VALID"": 18, ""VALID_SOURCE"": 39}"
R0,all,strict,random,0.9,1800,2000,0.9,1.0,2094334.106787609,0.43222222222222223,0.005,0.01611111111111111,2.426520675753368,inf,4.443935080112294,"{""AMBIGUOUS_SOURCE"": 358, ""NULL_SOURCE"": 363, ""PERTURBED_VALID"": 266, ""VALID_SOURCE"": 813}","{""AMBIGUOUS_SOURCE"": 42, ""NULL_SOURCE"": 37, ""PERTURBED_VALID"": 34, ""VALID_SOURCE"": 87}"
R0,all,strict,random,0.8,1600,2000,0.8,1.0,2321451.4557732386,0.429375,0.00375,0.015625,2.319631393948304,inf,4.395971394446069,"{""AMBIGUOUS_SOURCE"": 316, ""NULL_SOURCE"": 317, ""PERTURBED_VALID"": 241, ""VALID_SOURCE"": 726}","{""AMBIGUOUS_SOURCE"": 84, ""NULL_SOURCE"": 83, ""PERTURBED_VALID"": 59, ""VALID_SOURCE"": 174}"
R0,all,strict,random,0.7,1400,2000,0.7,1.0,2641533.788557606,0.42714285714285716,0.004285714285714286,0.017142857142857144,2.3419701161508786,inf,4.371386792645062,"{""AMBIGUOUS_SOURCE"": 274, ""NULL_SOURCE"": 276, ""PERTURBED_VALID"": 214, ""VALID_SOURCE"": 636}","{""AMBIGUOUS_SOURCE"": 126, ""NULL_SOURCE"": 124, ""PERTURBED_VALID"": 86, ""VALID_SOURCE"": 264}"
R0,all,strict,random,0.5,1000,2000,0.5,1.0,1856076.129632766,0.411,0.004,0.017,2.3367885576963014,inf,4.248351519496809,"{""AMBIGUOUS_SOURCE"": 196, ""NULL_SOURCE"": 197, ""PERTURBED_VALID"": 145, ""VALID_SOURCE"": 462}","{""AMBIGUOUS_SOURCE"": 204, ""NULL_SOURCE"": 203, ""PERTURBED_VALID"": 155, ""VALID_SOURCE"": 438}"
R0,all,moderate,model,1.0,2000,2000,1.0,0.9975,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,moderate,model,0.95,1900,2000,0.95,0.9978947368421053,1992617.6200280855,0.4336842105263158,0.004736842105263158,0.015789473684210527,2.8883188004767133,inf,4.492605103429052,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 291, ""VALID_SOURCE"": 856}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 9, ""VALID_SOURCE"": 44}"
R0,all,moderate,model,0.9,1800,2000,0.9,0.9983333333333333,2108001.326635079,0.4305555555555556,0.005,0.016666666666666666,2.819540491104999,inf,4.482361423082385,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 354, ""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 803}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 46, ""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 97}"
R0,all,moderate,model,0.8,1600,2000,0.8,0.999375,1218722.1870026486,0.426875,0.005,0.015625,2.775841524632693,inf,4.44314780946586,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 321, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 709}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 79, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 191}"
R0,all,moderate,model,0.7,1400,2000,0.7,0.9992857142857143,115845.08838292789,0.4278571428571429,0.004285714285714286,0.015714285714285715,2.698961388997813,inf,4.503064149816608,"{""AMBIGUOUS_SOURCE"": 293, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 220, ""VALID_SOURCE"": 605}","{""AMBIGUOUS_SOURCE"": 107, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 80, ""VALID_SOURCE"": 295}"
R0,all,moderate,model,0.5,1000,2000,0.5,0.999,100744.56543277537,0.452,0.003,0.012,2.9919387654400484,inf,4.592425241697029,"{""AMBIGUOUS_SOURCE"": 208, ""NULL_SOURCE"": 190, ""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 439}","{""AMBIGUOUS_SOURCE"": 192, ""NULL_SOURCE"": 210, ""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 461}"
R0,all,moderate,oracle,1.0,2000,2000,1.0,0.9975,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,moderate,oracle,0.95,1900,2000,0.95,0.9973684210526316,1992639.187450221,0.43315789473684213,0.004736842105263158,0.015789473684210527,2.8868322018700097,inf,4.491543770392691,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 290, ""VALID_SOURCE"": 857}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 10, ""VALID_SOURCE"": 43}"
R0,all,moderate,oracle,0.9,1800,2000,0.9,0.9972222222222222,2108069.071237034,0.43,0.005,0.016666666666666666,2.811441385462251,inf,4.4718391591800115,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 353, ""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 804}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 47, ""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 96}"
R0,all,moderate,oracle,0.8,1600,2000,0.8,0.996875,1219431.8008784633,0.425625,0.005,0.015625,2.7749921523252583,inf,4.427442038373288,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 320, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 710}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 80, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 190}"
R0,all,moderate,oracle,0.7,1400,2000,0.7,0.9964285714285714,116460.20723935419,0.4257142857142857,0.004285714285714286,0.015714285714285715,2.6922363737442896,inf,4.48083131919408,"{""AMBIGUOUS_SOURCE"": 291, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 219, ""VALID_SOURCE"": 608}","{""AMBIGUOUS_SOURCE"": 109, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 81, ""VALID_SOURCE"": 292}"
R0,all,moderate,oracle,0.5,1000,2000,0.5,0.995,101762.36399845545,0.451,0.003,0.012,2.9868625770517068,inf,4.571076297295927,"{""AMBIGUOUS_SOURCE"": 207, ""NULL_SOURCE"": 189, ""PERTURBED_VALID"": 164, ""VALID_SOURCE"": 440}","{""AMBIGUOUS_SOURCE"": 193, ""NULL_SOURCE"": 211, ""PERTURBED_VALID"": 136, ""VALID_SOURCE"": 460}"
R0,all,moderate,random,1.0,2000,2000,1.0,0.9975,1899934.8403230375,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,moderate,random,0.95,1900,2000,0.95,0.9973684210526316,1980680.6570469863,0.43,0.004210526315789474,0.015789473684210527,2.87530539043064,inf,4.447429057304601,"{""AMBIGUOUS_SOURCE"": 376, ""NULL_SOURCE"": 380, ""PERTURBED_VALID"": 289, ""VALID_SOURCE"": 855}","{""AMBIGUOUS_SOURCE"": 24, ""NULL_SOURCE"": 20, ""PERTURBED_VALID"": 11, ""VALID_SOURCE"": 45}"
R0,all,moderate,random,0.9,1800,2000,0.9,0.9972222222222222,2087094.2539727332,0.42944444444444446,0.0033333333333333335,0.01611111111111111,2.9233605129789653,inf,4.433915246788095,"{""AMBIGUOUS_SOURCE"": 356, ""NULL_SOURCE"": 357, ""PERTURBED_VALID"": 276, ""VALID_SOURCE"": 811}","{""AMBIGUOUS_SOURCE"": 44, ""NULL_SOURCE"": 43, ""PERTURBED_VALID"": 24, ""VALID_SOURCE"": 89}"
R0,all,moderate,random,0.8,1600,2000,0.8,0.9975,2333033.97053121,0.428125,0.003125,0.01625,3.022251130544692,inf,4.428373743854358,"{""AMBIGUOUS_SOURCE"": 314, ""NULL_SOURCE"": 325, ""PERTURBED_VALID"": 241, ""VALID_SOURCE"": 720}","{""AMBIGUOUS_SOURCE"": 86, ""NULL_SOURCE"": 75, ""PERTURBED_VALID"": 59, ""VALID_SOURCE"": 180}"
R0,all,moderate,random,0.7,1400,2000,0.7,0.9971428571428571,2637179.1653333427,0.41928571428571426,0.0035714285714285713,0.016428571428571428,2.9524132219089116,inf,4.461664650894372,"{""AMBIGUOUS_SOURCE"": 270, ""NULL_SOURCE"": 294, ""PERTURBED_VALID"": 211, ""VALID_SOURCE"": 625}","{""AMBIGUOUS_SOURCE"": 130, ""NULL_SOURCE"": 106, ""PERTURBED_VALID"": 89, ""VALID_SOURCE"": 275}"
R0,all,moderate,random,0.5,1000,2000,0.5,0.997,3671440.1285140216,0.417,0.002,0.014,3.456568315910379,inf,4.456813090264027,"{""AMBIGUOUS_SOURCE"": 197, ""NULL_SOURCE"": 212, ""PERTURBED_VALID"": 155, ""VALID_SOURCE"": 436}","{""AMBIGUOUS_SOURCE"": 203, ""NULL_SOURCE"": 188, ""PERTURBED_VALID"": 145, ""VALID_SOURCE"": 464}"
R0,all,permissive,model,1.0,2000,2000,1.0,0.985,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,permissive,model,0.95,1900,2000,0.95,0.9852631578947368,1992617.6200280855,0.4336842105263158,0.004736842105263158,0.015789473684210527,2.8883188004767133,inf,4.492605103429052,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 291, ""VALID_SOURCE"": 856}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 9, ""VALID_SOURCE"": 44}"
R0,all,permissive,model,0.9,1800,2000,0.9,0.9855555555555555,2108001.326635079,0.4305555555555556,0.005,0.016666666666666666,2.819540491104999,inf,4.482361423082385,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 354, ""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 803}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 46, ""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 97}"
R0,all,permissive,model,0.8,1600,2000,0.8,0.985625,1218722.1870026486,0.426875,0.005,0.015625,2.775841524632693,inf,4.44314780946586,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 321, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 709}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 79, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 191}"
R0,all,permissive,model,0.7,1400,2000,0.7,0.9885714285714285,115845.08838292789,0.4278571428571429,0.004285714285714286,0.015714285714285715,2.698961388997813,inf,4.503064149816608,"{""AMBIGUOUS_SOURCE"": 293, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 220, ""VALID_SOURCE"": 605}","{""AMBIGUOUS_SOURCE"": 107, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 80, ""VALID_SOURCE"": 295}"
R0,all,permissive,model,0.5,1000,2000,0.5,0.991,100744.56543277537,0.452,0.003,0.012,2.9919387654400484,inf,4.592425241697029,"{""AMBIGUOUS_SOURCE"": 208, ""NULL_SOURCE"": 190, ""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 439}","{""AMBIGUOUS_SOURCE"": 192, ""NULL_SOURCE"": 210, ""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 461}"
R0,all,permissive,oracle,1.0,2000,2000,1.0,0.985,1899934.8403230377,0.4295,0.0045,0.0155,2.800592746722159,inf,4.441662917323809,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,permissive,oracle,0.95,1900,2000,0.95,0.9842105263157894,1992566.5054733779,0.43315789473684213,0.004736842105263158,0.015789473684210527,2.886822483274409,inf,4.4902866708125835,"{""AMBIGUOUS_SOURCE"": 380, ""NULL_SOURCE"": 373, ""PERTURBED_VALID"": 289, ""VALID_SOURCE"": 858}","{""AMBIGUOUS_SOURCE"": 20, ""NULL_SOURCE"": 27, ""PERTURBED_VALID"": 11, ""VALID_SOURCE"": 42}"
R0,all,permissive,oracle,0.9,1800,2000,0.9,0.9833333333333333,2108149.39938153,0.43,0.005,0.016666666666666666,2.8117557089413237,inf,4.468083880374618,"{""AMBIGUOUS_SOURCE"": 364, ""NULL_SOURCE"": 352, ""PERTURBED_VALID"": 280, ""VALID_SOURCE"": 804}","{""AMBIGUOUS_SOURCE"": 36, ""NULL_SOURCE"": 48, ""PERTURBED_VALID"": 20, ""VALID_SOURCE"": 96}"
R0,all,permissive,oracle,0.8,1600,2000,0.8,0.98125,1219524.7399594707,0.425,0.005,0.015625,2.7737821040306803,inf,4.424038273991713,"{""AMBIGUOUS_SOURCE"": 322, ""NULL_SOURCE"": 319, ""PERTURBED_VALID"": 248, ""VALID_SOURCE"": 711}","{""AMBIGUOUS_SOURCE"": 78, ""NULL_SOURCE"": 81, ""PERTURBED_VALID"": 52, ""VALID_SOURCE"": 189}"
R0,all,permissive,oracle,0.7,1400,2000,0.7,0.9785714285714285,117372.22608333602,0.42214285714285715,0.004285714285714286,0.015714285714285715,2.6732268097346177,inf,4.462934904196565,"{""AMBIGUOUS_SOURCE"": 291, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 218, ""VALID_SOURCE"": 609}","{""AMBIGUOUS_SOURCE"": 109, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 82, ""VALID_SOURCE"": 291}"
R0,all,permissive,oracle,0.5,1000,2000,0.5,0.97,108074.10486713052,0.441,0.003,0.012,2.9668741933452965,inf,4.478004587559734,"{""AMBIGUOUS_SOURCE"": 203, ""NULL_SOURCE"": 185, ""PERTURBED_VALID"": 160, ""VALID_SOURCE"": 452}","{""AMBIGUOUS_SOURCE"": 197, ""NULL_SOURCE"": 215, ""PERTURBED_VALID"": 140, ""VALID_SOURCE"": 448}"
R0,all,permissive,random,1.0,2000,2000,1.0,0.985,1899934.8403230382,0.4295,0.0045,0.0155,2.800592746722159,inf,4.44166291732381,"{""AMBIGUOUS_SOURCE"": 400, ""NULL_SOURCE"": 400, ""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,all,permissive,random,0.95,1900,2000,0.95,0.9873684210526316,2000871.2155035392,0.43157894736842106,0.004736842105263158,0.01631578947368421,2.8785855184114553,inf,4.46088658855976,"{""AMBIGUOUS_SOURCE"": 383, ""NULL_SOURCE"": 377, ""PERTURBED_VALID"": 284, ""VALID_SOURCE"": 856}","{""AMBIGUOUS_SOURCE"": 17, ""NULL_SOURCE"": 23, ""PERTURBED_VALID"": 16, ""VALID_SOURCE"": 44}"
R0,all,permissive,random,0.9,1800,2000,0.9,0.9877777777777778,2098275.8917016843,0.43333333333333335,0.005,0.01611111111111111,2.9569792338451224,inf,4.476541682162393,"{""AMBIGUOUS_SOURCE"": 358, ""NULL_SOURCE"": 357, ""PERTURBED_VALID"": 272, ""VALID_SOURCE"": 813}","{""AMBIGUOUS_SOURCE"": 42, ""NULL_SOURCE"": 43, ""PERTURBED_VALID"": 28, ""VALID_SOURCE"": 87}"
R0,all,permissive,random,0.8,1600,2000,0.8,0.986875,2306867.962523705,0.44,0.005625,0.016875,2.946095122592378,inf,4.508854395316725,"{""AMBIGUOUS_SOURCE"": 309, ""NULL_SOURCE"": 315, ""PERTURBED_VALID"": 245, ""VALID_SOURCE"": 731}","{""AMBIGUOUS_SOURCE"": 91, ""NULL_SOURCE"": 85, ""PERTURBED_VALID"": 55, ""VALID_SOURCE"": 169}"
R0,all,permissive,random,0.7,1400,2000,0.7,0.9878571428571429,1366003.417758069,0.44,0.005714285714285714,0.017142857142857144,2.3505756556971695,inf,4.479065682727206,"{""AMBIGUOUS_SOURCE"": 265, ""NULL_SOURCE"": 282, ""PERTURBED_VALID"": 212, ""VALID_SOURCE"": 641}","{""AMBIGUOUS_SOURCE"": 135, ""NULL_SOURCE"": 118, ""PERTURBED_VALID"": 88, ""VALID_SOURCE"": 259}"
R0,all,permissive,random,0.5,1000,2000,0.5,0.986,1871823.0338341114,0.453,0.005,0.013,2.388457854895923,inf,4.537546612358027,"{""AMBIGUOUS_SOURCE"": 186, ""NULL_SOURCE"": 207, ""PERTURBED_VALID"": 153, ""VALID_SOURCE"": 454}","{""AMBIGUOUS_SOURCE"": 214, ""NULL_SOURCE"": 193, ""PERTURBED_VALID"": 147, ""VALID_SOURCE"": 446}"
R0,valid_only,strict,model,1.0,1200,1200,1.0,1.0,2530594.0246874923,0.6375,0.0,0.025833333333333333,3.7162897838045272,inf,4.441662917323809,"{""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,valid_only,strict,model,0.95,1140,1200,0.95,1.0,2653791.8508095103,0.6385964912280702,0.0,0.02631578947368421,3.821824370949522,inf,4.489114604493152,"{""PERTURBED_VALID"": 288, ""VALID_SOURCE"": 852}","{""PERTURBED_VALID"": 12, ""VALID_SOURCE"": 48}"
R0,valid_only,strict,model,0.9,1080,1200,0.9,1.0,2799887.43995674,0.6351851851851852,0.0,0.027777777777777776,3.719917970147276,inf,4.478096285564721,"{""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 801}","{""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 99}"
R0,valid_only,strict,model,0.8,960,1200,0.8,1.0,1619210.951889465,0.63125,0.0,0.026041666666666668,3.680789219811457,inf,4.443563385632986,"{""PERTURBED_VALID"": 249, ""VALID_SOURCE"": 711}","{""PERTURBED_VALID"": 51, ""VALID_SOURCE"": 189}"
R0,valid_only,strict,model,0.7,840,1200,0.7,1.0,1831150.0639272733,0.6369047619047619,0.0,0.02738095238095238,3.587349443981986,inf,4.490500771107121,"{""PERTURBED_VALID"": 223, ""VALID_SOURCE"": 617}","{""PERTURBED_VALID"": 77, ""VALID_SOURCE"": 283}"
R0,valid_only,strict,model,0.5,600,1200,0.5,1.0,132332.02373542372,0.6516666666666666,0.0,0.02,3.9294413474706342,inf,4.595236615515423,"{""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 437}","{""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 463}"
R0,valid_only,strict,oracle,1.0,1200,1200,1.0,1.0,2530594.0246874923,0.6375,0.0,0.025833333333333333,3.7162897838045272,inf,4.441662917323809,"{""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,valid_only,strict,oracle,0.95,1140,1200,0.95,1.0,2653791.8508095103,0.6385964912280702,0.0,0.02631578947368421,3.821824370949522,inf,4.489114604493152,"{""PERTURBED_VALID"": 288, ""VALID_SOURCE"": 852}","{""PERTURBED_VALID"": 12, ""VALID_SOURCE"": 48}"
R0,valid_only,strict,oracle,0.9,1080,1200,0.9,1.0,2799887.43995674,0.6351851851851852,0.0,0.027777777777777776,3.719917970147276,inf,4.478096285564721,"{""PERTURBED_VALID"": 279, ""VALID_SOURCE"": 801}","{""PERTURBED_VALID"": 21, ""VALID_SOURCE"": 99}"
R0,valid_only,strict,oracle,0.8,960,1200,0.8,1.0,1619210.951889465,0.63125,0.0,0.026041666666666668,3.680789219811457,inf,4.443563385632986,"{""PERTURBED_VALID"": 249, ""VALID_SOURCE"": 711}","{""PERTURBED_VALID"": 51, ""VALID_SOURCE"": 189}"
R0,valid_only,strict,oracle,0.7,840,1200,0.7,1.0,1831150.0639272733,0.6369047619047619,0.0,0.02738095238095238,3.587349443981986,inf,4.490500771107121,"{""PERTURBED_VALID"": 223, ""VALID_SOURCE"": 617}","{""PERTURBED_VALID"": 77, ""VALID_SOURCE"": 283}"
R0,valid_only,strict,oracle,0.5,600,1200,0.5,1.0,132332.02373542372,0.6516666666666666,0.0,0.02,3.9294413474706342,inf,4.595236615515423,"{""PERTURBED_VALID"": 163, ""VALID_SOURCE"": 437}","{""PERTURBED_VALID"": 137, ""VALID_SOURCE"": 463}"
R0,valid_only,strict,random,1.0,1200,1200,1.0,1.0,2530594.024687492,0.6375,0.0,0.025833333333333333,3.7162897838045272,inf,4.44166291732381,"{""PERTURBED_VALID"": 300, ""VALID_SOURCE"": 900}",{}
R0,valid_only,strict,random,0.95,1140,1200,0.95,1.0,2624056.40226086,0.6394736842105263,0.0,0.02456140350877193,3.7682815201826942,inf,4.4451750350312285,"{""PERTURBED_VALID"": 284, ""VALID_SOURCE"": 856}","{""PERTURBED_VALID"": 16, ""VALID_SOURCE"": 44}"
R0,valid_only,strict,random,0.9,1080,1200,0.9,1.0,2759485.2032575803,0.637962962962963,0.0,0.022222222222222223,3.3135562278949795,inf,4.405458909361537,"{""PERTURBED_VALID"": 272, ""VALID_SOURCE"": 808}","{""PERTURBED_VALID"": 28, ""VALID_SOURCE"": 92}"
R0,valid_only,strict,random,0.8,960,1200,0.8,1.0,3074232.621098889,0.6385416666666667,0.0,0.022916666666666665,3.339098563537632,inf,4.444331142706981,"{""PERTURBED_VALID"": 246, ""VALID_SOURCE"": 714}","{""PERTURBED_VALID"": 54, ""VALID_SOURCE"": 186}"
R0,valid_only,strict,random,0.7,840,1200,0.7,1.0,3480853.903636833,0.6321428571428571,0.0,0.025,3.5221237742297364,inf,4.435317286431896,"{""PERTURBED_VALID"": 208, ""VALID_SOURCE"": 632}","{""PERTURBED_VALID"": 92, ""VALID_SOURCE"": 268}"
